"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC"
"L1242","AssertionsAssertFalseTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertFalseTests.java","L1238","5","0","0","0","55","81"
"L1243","AssertionsAssertIterableEqualsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertIterableEqualsTests.java","L1238","30","0","0","0","379","441"
"L1244","AssertionsAssertLinesMatchTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertLinesMatchTests.java","L1238","1","0","0","0","186","224"
"L1245","AssertionsAssertNotEqualsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertNotEqualsTests.java","L1238","3","0","0","0","54","82"
"L1246","AssertionsAssertNotNullTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertNotNullTests.java","L1238","3","0","0","0","34","57"
"L1247","AssertionsAssertNotSameTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertNotSameTests.java","L1238","4","0","0","0","55","81"
"L1248","AssertionsAssertNullTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertNullTests.java","L1238","4","0","0","0","48","72"
"L1249","AssertionsAssertSameTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertSameTests.java","L1238","5","0","0","0","73","99"
"L1250","AssertionsAssertThrowsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertThrowsTests.java","L1238","11","0","0","0","186","247"
"L1251","AssertionsAssertTimeoutTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertTimeoutTests.java","L1238","1","0","0","0","222","276"
"L1252","AssertionsAssertTrueTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsAssertTrueTests.java","L1238","5","0","0","0","59","86"
"L1253","AssertionsFailTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionsFailTests.java","L1238","10","0","0","0","110","142"
"L1254","AssertionTestUtils.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssertionTestUtils.java","L1238","11","0","0","0","60","90"
"L1255","AssumptionsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/AssumptionsTests.java","L1238","3","0","0","0","194","250"
"L1256","DynamicTestTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/DynamicTestTests.java","L1238","2","0","0","0","33","56"
"L1257","EnigmaThrowable.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/EnigmaThrowable.java","L1238","1","0","0","0","4","23"
"L1258","IterableFactory.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/IterableFactory.java","L1238","1","0","0","0","13","29"
"L4847","AbstractJupiterTestEngineTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/AbstractJupiterTestEngineTests.java","L4846","1","0","1","0","23","47"
"L4848","BeforeAllAndAfterAllComposedAnnotationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/BeforeAllAndAfterAllComposedAnnotationTests.java","L4846","1","0","0","0","43","76"
"L4849","BeforeEachAndAfterEachComposedAnnotationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/BeforeEachAndAfterEachComposedAnnotationTests.java","L4846","1","0","0","0","43","76"
"L4850","DefaultMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DefaultMethodTests.java","L4846","1","0","0","0","164","232"
"L4851","DisabledTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DisabledTests.java","L4846","1","0","0","0","46","79"
"L4852","DiscoveryFilterApplierTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DiscoveryFilterApplierTests.java","L4846","1","0","0","0","116","180"
"L4853","DynamicNodeGenerationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/DynamicNodeGenerationTests.java","L4846","1","0","0","0","260","327"
"L4854","ExceptionHandlingTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/ExceptionHandlingTests.java","L4846","5","0","0","0","179","246"
"L4855","FullLogging.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/FullLogging.java","L4846","5","0","1","3","57","101"
"L4856","InvalidLifecycleMethodConfigurationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/InvalidLifecycleMethodConfigurationTests.java","L4846","1","0","0","0","80","133"
"L4857","JupiterTestEngineBasicTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/JupiterTestEngineBasicTests.java","L4846","1","0","0","0","22","48"
"L4858","MultipleTestableAnnotationsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/MultipleTestableAnnotationsTests.java","L4846","2","0","0","0","62","115"
"L4859","NestedTestClassesTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/NestedTestClassesTests.java","L4846","1","0","0","0","155","223"
"L4860","NonVoidTestableMethodIntegrationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/NonVoidTestableMethodIntegrationTests.java","L4846","1","0","0","0","24","43"
"L4861","OverloadedTestMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/OverloadedTestMethodTests.java","L4846","1","0","0","0","61","102"
"L4862","ReportingTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/ReportingTests.java","L4846","1","0","0","0","43","72"
"L4863","StandardTestClassTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/StandardTestClassTests.java","L4846","1","0","0","0","170","243"
"L4864","TestCaseWithInheritanceTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestCaseWithInheritanceTests.java","L4846","2","0","0","0","211","293"
"L4865","TestInstanceLifecycleConfigurationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestInstanceLifecycleConfigurationTests.java","L4846","1","0","0","0","150","238"
"L4866","TestInstanceLifecycleTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestInstanceLifecycleTests.java","L4846","1","0","0","0","800","983"
"L4867","TestTemplateInvocationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/TestTemplateInvocationTests.java","L4846","1","0","0","0","599","750"
"L3267","ExtensionComposabilityTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/extension/ExtensionComposabilityTests.java","L3266","3","0","0","0","61","116"
"L3268","KitchenSinkExtension.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/api/extension/KitchenSinkExtension.java","L3266","1","0","5","9","62","126"
"L4901","JupiterTestDescriptorTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/JupiterTestDescriptorTests.java","L4900","1","0","0","0","206","308"
"L4902","LifecycleMethodUtilsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/LifecycleMethodUtilsTests.java","L4900","1","0","0","0","154","215"
"L4903","TestDescriptorBuilder.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/TestDescriptorBuilder.java","L4900","1","0","1","10","55","89"
"L4904","TestFactoryTestDescriptorTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/TestFactoryTestDescriptorTests.java","L4900","1","0","0","0","61","97"
"L4905","TestInstanceLifecycleUtilsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/TestInstanceLifecycleUtilsTests.java","L4900","1","0","0","0","82","119"
"L4906","TestTemplateTestDescriptorTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/TestTemplateTestDescriptorTests.java","L4900","1","0","0","0","44","73"
"L6289","DiscoverySelectorResolverTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/DiscoverySelectorResolverTests.java","L6288","1","0","0","0","494","642"
"L6290","DiscoveryTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/DiscoveryTests.java","L6288","1","0","0","0","126","180"
"L6291","JupiterUniqueIdBuilder.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/JupiterUniqueIdBuilder.java","L6288","3","0","1","6","29","56"
"L7406","ExecutableInvokerTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/ExecutableInvokerTests.java","L7405","2","0","0","0","293","416"
"L7407","ExtensionContextTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/ExtensionContextTests.java","L7405","3","0","0","0","194","258"
"L7408","ExtensionStoreConcurrencyTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/ExtensionStoreConcurrencyTests.java","L7405","1","0","0","0","26","53"
"L7409","ExtensionValuesStoreTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/ExtensionValuesStoreTests.java","L7405","1","0","0","0","256","364"
"L7410","JUnit5EngineExecutionContextTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/JUnit5EngineExecutionContextTests.java","L7405","1","0","0","0","57","85"
"L7411","UniqueIdParsingForArrayParameterIntegrationTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/UniqueIdParsingForArrayParameterIntegrationTests.java","L7405","1","0","0","0","36","68"
"L8499","BeforeAndAfterAllTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/BeforeAndAfterAllTests.java","L8498","1","0","0","0","285","392"
"L8500","BeforeAndAfterEachTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/BeforeAndAfterEachTests.java","L8498","2","0","0","0","392","549"
"L8501","BeforeAndAfterTestExecutionCallbackTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/BeforeAndAfterTestExecutionCallbackTests.java","L8498","1","0","0","0","349","485"
"L8502","EnigmaException.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/EnigmaException.java","L8498","1","0","0","0","7","21"
"L8503","ExecutionConditionTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ExecutionConditionTests.java","L8498","1","0","0","0","134","193"
"L8504","ExtensionContextExecutionTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ExtensionContextExecutionTests.java","L8498","1","0","0","0","72","103"
"L8505","ExtensionRegistryTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ExtensionRegistryTests.java","L8498","1","0","0","0","141","206"
"L8506","ParameterResolverTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ParameterResolverTests.java","L8498","1","0","0","0","315","428"
"L8507","RepeatedTestTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/RepeatedTestTests.java","L8498","3","0","0","0","141","186"
"L8508","ServiceLoaderExtension.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/ServiceLoaderExtension.java","L8498","1","0","1","1","8","29"
"L8509","TestExecutionExceptionHandlerTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestExecutionExceptionHandlerTests.java","L8498","1","0","0","0","157","217"
"L8510","TestInfoParameterResolverTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestInfoParameterResolverTests.java","L8498","1","0","0","0","57","87"
"L8511","TestInstancePostProcessorTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestInstancePostProcessorTests.java","L8498","3","0","0","0","125","187"
"L8512","TestReporterParameterResolverTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/TestReporterParameterResolverTests.java","L8498","1","0","0","0","45","75"
"L9844","AbstractNonGenericTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/AbstractNonGenericTests.java","L9843","1","0","0","0","39","66"
"L9845","AbstractNumberTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/AbstractNumberTests.java","L9843","1","0","0","0","14","33"
"L9846","BridgeMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/BridgeMethodTests.java","L9843","1","0","0","0","77","105"
"L9847","ChildWithBridgeMethods.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/ChildWithBridgeMethods.java","L9843","1","0","1","2","18","39"
"L9848","ChildWithoutBridgeMethods.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/ChildWithoutBridgeMethods.java","L9843","1","0","0","0","18","39"
"L9849","NumberResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/NumberResolver.java","L9843","3","0","0","0","26","47"
"L9850","NumberTestGroup.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/NumberTestGroup.java","L9843","1","0","0","0","38","62"
"L9851","PackagePrivateParent.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/bridge/PackagePrivateParent.java","L9843","1","0","0","0","23","44"
"L6076","Class1WithTestCases.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/subpackage/Class1WithTestCases.java","L6075","1","0","1","0","7","25"
"L6077","Class2WithTestCases.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/subpackage/Class2WithTestCases.java","L6075","1","0","1","0","7","25"
"L6078","ClassWithoutTestCases.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/subpackage/ClassWithoutTestCases.java","L6075","1","0","1","0","3","18"
"L6079","ClassWithStaticInnerTestCases.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/descriptor/subpackage/ClassWithStaticInnerTestCases.java","L6075","1","0","1","1","15","36"
"L6677","IsInnerClassTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsInnerClassTests.java","L6676","1","0","0","0","27","55"
"L6678","IsNestedTestClassTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsNestedTestClassTests.java","L6676","1","0","0","0","31","59"
"L6679","IsPotentialTestContainerTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsPotentialTestContainerTests.java","L6676","1","0","0","0","36","66"
"L6680","IsScannableTestClassTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsScannableTestClassTests.java","L6676","1","0","0","0","62","100"
"L6681","IsTestClassWithTestsTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsTestClassWithTestsTests.java","L6676","1","0","0","0","59","98"
"L6682","IsTestFactoryMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsTestFactoryMethodTests.java","L6676","1","0","0","0","52","87"
"L6683","IsTestMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsTestMethodTests.java","L6676","1","0","0","0","97","147"
"L6684","IsTestTemplateMethodTests.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/discovery/predicates/IsTestTemplateMethodTests.java","L6676","1","0","0","0","29","58"
"L9565","SystemPropertyCondition.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/extension/sub/SystemPropertyCondition.java","L9564","3","0","1","2","36","67"
"L8285","CustomAnnotation.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/CustomAnnotation.java","L8284","1","0","1","0","9","25"
"L8286","CustomAnnotationParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/CustomAnnotationParameterResolver.java","L8284","1","0","1","2","15","34"
"L8287","CustomType.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/CustomType.java","L8284","1","0","1","1","9","28"
"L8288","CustomTypeParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/CustomTypeParameterResolver.java","L8284","1","0","1","2","14","33"
"L8289","DoubleParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/DoubleParameterResolver.java","L8284","1","0","1","2","14","36"
"L8290","LongParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/LongParameterResolver.java","L8284","7","0","1","2","29","64"
"L8291","MapOfStringsParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/MapOfStringsParameterResolver.java","L8284","4","0","1","2","28","50"
"L8292","NullIntegerParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/NullIntegerParameterResolver.java","L8284","2","0","1","2","15","37"
"L8293","NumberParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/NumberParameterResolver.java","L8284","1","0","1","2","14","50"
"L8294","PrimitiveArrayParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/PrimitiveArrayParameterResolver.java","L8284","1","0","1","2","14","35"
"L8295","PrimitiveIntegerParameterResolver.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/test/java/org/junit/jupiter/engine/execution/injection/sample/PrimitiveIntegerParameterResolver.java","L8284","1","0","1","2","14","35"
"L4842","Constants.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/Constants.java","L4841","1","0","1","0","12","93"
"L4843","DiscoveryFilterApplier.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/DiscoveryFilterApplier.java","L4841","5","0","0","0","59","100"
"L4844","JupiterTestEngine.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/JupiterTestEngine.java","L4841","1","0","3","2","49","84"
"L4845","package-info.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/package-info.java","L4841","1","0","0","0","1","6"
"L4881","AbstractExtensionContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/AbstractExtensionContext.java","L4880","3","0","0","0","69","99"
"L4882","ClassExtensionContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/ClassExtensionContext.java","L4880","1","0","1","6","42","70"
"L4883","ClassTestDescriptor.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/ClassTestDescriptor.java","L4880","8","0","3","6","202","293"
"L4884","DynamicContainerTestDescriptor.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/DynamicContainerTestDescriptor.java","L4880","1","0","0","0","42","70"
"L4885","DynamicTestTestDescriptor.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/DynamicTestTestDescriptor.java","L4880","1","0","0","0","27","50"
"L4886","JupiterEngineDescriptor.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/JupiterEngineDescriptor.java","L4880","1","0","1","2","27","50"
"L4887","JupiterEngineExtensionContext.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/JupiterEngineExtensionContext.java","L4880","1","0","1","6","34","59"
"L4888","JupiterTestDescriptor.java","C:/Users/Sokaina/Downloads/Versiones-Junit5/junit5-r5.0.0/junit-jupiter-engine/src/main/java/org/junit/jupiter/engine/descriptor/JupiterTestDescriptor.java","L4880","5","0","2","0","99","153"
