"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L138","AssertionsDemo","example.AssertionsDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\AssertionsDemo.java","27","1","143","2","0.423077","2","4","4","0.376068","0.379747","44","30","10","0","0","10","4","0","0","9","19","0","0.185567","18","4","0","1","0.185567","18","0","0","0","0","0","79","117","1","0","1","0","10","0","0","0","10","15","0","0","0","79","117","1","0","1","0","10","0","0","0","10","15","0","0","0","0","0","78","0","20","0","0","19","62","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L147","Person","example.Person","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\AssertionsDemo.java","147","1","165","2","0","0","0","0","0","0","0","0","0","0","0","3","0","1","4","0","3","1","0.125","2","2","1","0","0.125","2","0","0","0","0","0","14","19","2","2","2","2","3","0","0","0","3","4","0","0","0","14","19","2","2","2","2","3","0","0","0","3","4","0","0","0","0","0","8","0","3","0","0","0","0","2","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L249","AssumptionsDemo","example.AssumptionsDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\AssumptionsDemo.java","21","1","48","2","0","0","0","0","0","0","0","0","3","0","0","3","3","0","0","4","7","0","0.208333","5","0","0","1","0.208333","5","0","0","0","0","0","19","28","0","0","0","0","3","0","0","0","3","4","0","0","0","19","28","0","0","0","0","3","0","0","0","3","4","0","0","0","0","0","10","2","3","0","0","5","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L340","DisabledClassDemo","example.DisabledClassDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\DisabledClassDemo.java","17","1","22","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0.142857","1","0","0","1","0.142857","1","0","0","0","0","0","6","6","0","0","0","0","1","0","0","0","1","0","0","0","0","6","6","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","5","1","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L346","DisabledTestsDemo","example.DisabledTestsDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\DisabledTestsDemo.java","17","1","27","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","0","2","0","0.1","1","0","0","1","0.1","1","0","0","0","0","0","9","11","0","0","0","0","2","0","0","0","2","0","0","0","0","9","11","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","8","2","2","0","0","2","0","0","1","0","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L350","DisplayNameDemo","example.DisplayNameDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\DisplayNameDemo.java","17","1","35","2","0","0","0","0","0","0","0","0","3","0","0","3","2","0","0","0","3","0","0.0625","1","0","0","1","0.0625","1","0","0","0","0","0","15","19","0","0","0","0","3","0","0","0","3","0","0","0","0","15","19","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","10","3","3","0","0","3","0","0","1","0","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L358","DocumentationTestSuite","example.DocumentationTestSuite","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\DocumentationTestSuite.java","32","1","37","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0.684211","13","13","1","0","0.684211","13","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L375","DynamicTestsDemo","example.DynamicTestsDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\DynamicTestsDemo.java","36","1","170","2","0.179567","1","2","2","0.192593","0.197183","26","14","8","0","0","8","5","0","0","2","10","0","0.446602","46","1","0","1","0.398305","47","0","0","0","0","0","57","115","0","0","0","0","8","0","0","0","8","11","0","0","0","71","135","2","0","2","0","10","0","2","0","10","14","0","2","0","0","0","45","0","7","0","0","7","35","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L574","FirstJUnit5Tests","example.FirstJUnit5Tests","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\FirstJUnit5Tests.java","18","1","25","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","1","2","0","0.142857","1","0","0","1","0.142857","1","0","0","0","0","0","6","8","0","0","0","0","1","0","0","0","1","1","0","0","0","6","8","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L577","HamcrestAssertionDemo","example.HamcrestAssertionDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\HamcrestAssertionDemo.java","20","1","27","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0.142857","1","0","0","1","0.142857","1","0","0","0","0","0","6","8","0","0","0","0","1","0","0","0","1","1","0","0","0","6","8","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","1","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L581","JUnit4ClassDemo","example.JUnit4ClassDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\JUnit4ClassDemo.java","20","1","36","2","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","1","3","0","0.266667","4","1","0","1","0.266667","4","0","0","0","0","0","11","17","0","0","0","0","2","0","0","0","2","1","0","0","0","11","17","0","0","0","0","2","0","0","0","2","1","0","0","0","0","0","2","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L588","JUnit4SuiteDemo","example.JUnit4SuiteDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\JUnit4SuiteDemo.java","18","1","24","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0.375","3","0","0","1","0.375","3","0","0","0","0","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L590","JUnit4Tests","example.JUnit4Tests","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\JUnit4Tests.java","15","1","21","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0.166667","1","0","0","2","0.166667","1","0","0","0","0","0","5","7","0","0","0","0","1","0","1","0","1","0","0","1","0","5","7","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L596","ParameterizedTestDemo","example.ParameterizedTestDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\ParameterizedTestDemo.java","48","1","246","2","0","0","0","0","0","0","0","0","22","2","2","27","19","0","0","7","30","0","0.238994","38","35","0","1","0.22093","38","0","0","0","0","0","121","184","0","0","0","0","23","0","0","0","23","33","0","0","0","134","199","0","0","0","0","25","0","1","0","26","36","0","2","0","0","0","30","1","26","0","0","5","0","20","1","0","0","1","0","0","27","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0"
"L808","RepeatedTestsDemo","example.RepeatedTestsDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\RepeatedTestsDemo.java","24","1","67","2","0","0","0","0","0","0","0","0","6","0","0","6","6","0","0","6","12","0","0.179487","7","1","0","1","0.179487","7","0","0","0","0","0","32","44","1","0","1","0","6","0","0","0","6","7","0","0","0","32","44","1","0","1","0","6","0","0","0","6","7","0","0","0","0","0","12","0","1","0","0","0","0","0","1","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L857","StandardTests","example.StandardTests","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\StandardTests.java","23","1","59","2","0","0","0","0","0","0","0","0","7","0","0","7","8","0","0","1","8","0","0.133333","4","1","0","1","0.133333","4","0","0","0","0","0","26","37","0","0","0","0","7","0","0","0","7","1","0","0","0","26","37","0","0","0","0","7","0","0","0","7","1","0","0","0","0","0","16","2","5","0","0","2","0","0","1","0","0","0","0","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L873","TaggingDemo","example.TaggingDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TaggingDemo.java","17","1","26","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","0","0.111111","1","0","0","1","0.111111","1","0","0","0","0","0","8","10","0","0","0","0","1","0","0","0","1","0","0","0","0","8","10","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","5","1","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L876","TestInfoDemo","example.TestInfoDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestInfoDemo.java","23","1","48","2","0","0","0","0","0","0","0","0","3","0","0","5","6","0","0","4","8","0","0.0454545","1","0","0","1","0.0454545","1","0","0","0","0","0","21","26","0","0","0","0","4","0","0","0","4","5","0","0","0","21","26","0","0","0","0","4","0","0","0","4","5","0","0","0","0","2","12","1","6","0","0","8","0","0","1","0","0","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L888","TestingAStackDemo","example.TestingAStackDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestingAStackDemo.java","27","1","97","2","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0.1","1","0","0","1","0.0169492","1","0","0","0","0","0","9","12","1","0","1","0","1","0","0","0","1","1","0","0","0","58","71","2","0","2","0","9","0","0","0","9","11","0","0","0","0","0","29","1","10","0","0","9","0","2","2","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L977","TestReporterDemo","example.TestReporterDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestReporterDemo.java","19","1","35","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0","0","2","4","0","0.0714286","1","0","0","1","0.0714286","1","0","0","0","0","0","13","17","0","0","0","0","2","0","0","0","2","5","0","0","0","13","17","0","0","0","0","2","0","0","0","2","5","0","0","0","0","0","8","2","0","0","0","2","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L995","TestTemplateDemo","example.TestTemplateDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestTemplateDemo.java","28","1","74","2","0","0","0","0","0","0","0","0","1","0","0","1","4","0","0","1","2","0","0.125","1","1","0","1","0.047619","2","0","0","0","0","0","7","10","0","0","0","0","1","0","0","0","1","1","0","0","0","40","47","0","2","0","2","8","0","6","0","8","8","0","6","0","0","0","30","0","0","0","0","0","0","0","2","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1109","UsingTheLauncherDemo","example.UsingTheLauncherDemo","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","30","1","78","2","0.53913","1","2","2","0.44898","0.606061","22","20","2","0","0","2","11","0","0","11","13","1","0.282609","13","4","1","0","0.282609","13","0","0","0","0","0","33","49","0","0","0","0","2","0","0","0","2","8","0","0","0","33","49","0","0","0","0","2","0","0","0","2","8","0","0","0","0","0","23","2","0","0","0","2","17","0","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1132","MyTestClass","example.MyTestClass","L104","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\UsingTheLauncherDemo.java","80","1","81","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L26024","DefaultPackageTestCase","DefaultPackageTestCase","L26017","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-engine\src\test\java\DefaultPackageTestCase.java","20","1","28","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","1","0.538462","7","6","1","0","0.538462","7","0","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26028","DefaultPackageTestCase","DefaultPackageTestCase","L26017","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\DefaultPackageTestCase.java","20","1","28","2","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","1","1","0.538462","7","6","1","0","0.538462","7","0","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","6","9","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26043","JupiterIntegration","standalone.JupiterIntegration","L26034","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-console-standalone\src\test\java\standalone\JupiterIntegration.java","18","1","38","2","0","0","0","0","0","0","0","0","4","0","0","4","4","0","0","2","6","0","0","0","0","0","1","0","0","0","0","0","0","0","17","21","0","0","0","0","4","0","0","0","4","2","0","0","0","17","21","0","0","0","0","4","0","0","0","4","2","0","0","0","0","0","12","4","2","0","0","4","0","0","1","0","0","0","0","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26049","JupiterParamsIntegration","standalone.JupiterParamsIntegration","L26034","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-console-standalone\src\test\java\standalone\JupiterParamsIntegration.java","18","1","25","2","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","7","8","0","0","0","0","1","0","0","0","1","1","0","0","0","7","8","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L26053","VintageIntegration","standalone.VintageIntegration","L26034","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-platform-console-standalone\src\test\java\standalone\VintageIntegration.java","21","1","39","2","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","16","19","0","0","0","0","3","0","3","0","3","3","0","3","0","16","19","0","0","0","0","3","0","3","0","3","3","0","3","0","0","0","10","0","1","0","0","1","0","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L317","StringTests","example.defaultmethods.StringTests","L266","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\defaultmethods\StringTests.java","14","1","31","2","0","0","0","0","0","0","0","0","3","0","0","3","2","0","0","0","3","0.25","0.176471","3","1","1","3","0.176471","3","2","3","0","0","2","14","18","0","0","0","0","3","0","3","0","9","3","0","9","0","14","18","0","0","0","0","3","0","3","0","9","3","0","9","0","0","0","11","0","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L526","IgnoreIOExceptionExtension","example.exception.IgnoreIOExceptionExtension","L522","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\exception\IgnoreIOExceptionExtension.java","20","1","31","2","0","0","0","0","0","0","0","0","1","1","1","2","2","1","0","0","1","0.5","0.285714","4","2","1","1","0.285714","4","2","2","0","0","1","10","12","0","0","0","0","1","0","1","0","1","3","0","1","0","10","12","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L542","IgnoreIOExceptionTests","example.exception.IgnoreIOExceptionTests","L522","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\exception\IgnoreIOExceptionTests.java","20","1","33","2","0","0","0","0","0","0","0","0","2","0","0","2","4","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","12","14","0","0","0","0","2","0","0","0","2","2","0","0","0","12","14","0","0","0","0","2","0","0","0","2","2","0","0","0","0","0","8","3","0","0","0","2","0","0","1","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L716","ParameterizedTestDemo$MyArgumentsProvider","example.ParameterizedTestDemo$MyArgumentsProvider","L596","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\ParameterizedTestDemo.java","179","2","185","3","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L767","ParameterizedTestDemo$ToStringArgumentConverter","example.ParameterizedTestDemo$ToStringArgumentConverter","L596","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\ParameterizedTestDemo.java","221","2","228","3","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","1","2","0","0","0","0","0","1","0","0","2","2","0","0","1","7","8","0","0","0","0","1","0","0","0","2","2","0","1","0","7","8","0","0","0","0","1","0","0","0","2","2","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L900","TestingAStackDemo$WhenNew","example.TestingAStackDemo$WhenNew","L888","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestingAStackDemo.java","38","2","96","3","0","0","0","0","0","0","0","0","4","0","0","4","6","0","0","2","6","0","0","0","0","0","1","0","0","0","0","0","0","0","23","28","0","0","0","0","4","0","0","0","4","4","0","0","0","49","59","1","0","1","0","8","0","0","0","8","10","0","0","0","0","0","24","0","9","0","0","8","0","1","2","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L937","TestInterfaceDemo","example.testinterface.TestInterfaceDemo","L931","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\testinterface\TestInterfaceDemo.java","19","1","27","2","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","1","2","1","0.363636","4","2","1","0","0.363636","4","1","3","0","0","3","7","9","1","0","0","0","1","0","0","0","6","1","1","5","0","7","9","1","0","0","0","1","0","0","0","6","1","1","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0"
"L1002","TestTemplateDemo$MyTestTemplateInvocationContextProvider","example.TestTemplateDemo$MyTestTemplateInvocationContextProvider","L995","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestTemplateDemo.java","36","2","72","3","0","0","0","0","0","0","0","0","2","0","0","3","3","1","0","0","3","0","0.0666667","1","0","0","3","0.0294118","1","2","2","0","0","1","14","16","0","0","0","0","3","0","2","0","3","3","0","2","0","33","37","0","2","0","2","7","0","6","0","7","7","0","6","0","0","0","25","0","0","0","0","0","0","0","2","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L974","TimingExtension","example.timing.TimingExtension","L1056","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\timing\TimingExtension.java","31","1","53","2","0","0","0","0","0","0","0","0","1","0","0","3","5","2","0","5","8","0.333333","0.346154","9","8","1","2","0.346154","9","2","3","0","0","2","17","23","1","1","1","1","3","0","2","0","3","6","0","2","0","17","23","1","1","1","1","3","0","2","0","3","6","0","2","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L1103","TimingExtensionTests","example.timing.TimingExtensionTests","L1056","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\timing\TimingExtensionTests.java","22","1","35","2","0","0","0","0","0","0","0","0","2","0","0","2","3","0","0","0","2","1","0.388889","7","6","1","0","0.388889","7","0","0","0","0","0","11","14","0","0","0","0","2","0","0","0","2","2","0","0","0","11","14","0","0","0","0","2","0","0","0","2","2","0","0","0","0","0","5","4","0","0","0","2","0","0","1","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1164","ExpectToFail$Extension","extensions.ExpectToFail$Extension","L227","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\extensions\ExpectToFail.java","32","2","47","3","0","0","0","0","0","0","0","0","1","0","0","3","6","1","0","5","8","0","0","0","0","0","3","0","0","2","3","0","0","2","13","16","0","1","0","1","3","0","2","0","3","3","0","2","0","13","16","0","1","0","1","3","0","2","0","3","3","0","2","0","0","0","10","0","1","0","0","0","0","1","0","0","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"L25947","AutomaticModuleNameTests","org.junit.AutomaticModuleNameTests","L1184","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\AutomaticModuleNameTests.java","37","1","106","2","0","0","0","0","0","0","0","0","2","1","1","7","3","0","0","4","7","1","0.134328","9","3","1","0","0.134328","9","0","0","0","0","0","58","70","1","0","1","0","3","0","0","0","3","22","0","0","0","58","70","1","0","1","0","3","0","0","0","3","22","0","0","0","0","1","9","0","3","0","0","2","0","2","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L465","DynamicTestsDemo$1","example.DynamicTestsDemo$1","L456","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\DynamicTestsDemo.java","119","62","140","4","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","2","0","0.0588235","1","1","0","3","0.0588235","1","0","0","0","0","0","16","22","2","0","2","0","2","0","2","0","2","3","0","2","0","16","22","2","0","2","0","2","0","2","0","2","3","0","2","0","0","0","7","0","1","0","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L921","TestingAStackDemo$WhenNew$AfterPushing","example.TestingAStackDemo$WhenNew$AfterPushing","L900","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\documentation\src\test\java\example\TestingAStackDemo.java","65","3","95","4","0","0","0","0","0","0","0","0","2","0","0","4","6","0","0","3","7","0","0","0","0","0","1","0","0","0","0","0","0","0","26","31","1","0","1","0","4","0","0","0","4","6","0","0","0","26","31","1","0","1","0","4","0","0","0","4","6","0","0","0","0","0","12","0","8","0","0","7","0","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11355","JupiterTestSuite","org.junit.jupiter.JupiterTestSuite","L1192","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\junit-jupiter-engine\src\test\java\org\junit\jupiter\JupiterTestSuite.java","35","1","40","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0.727273","16","16","1","0","0.727273","16","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24102","JUnitPlatformTestSuite","org.junit.platform.JUnitPlatformTestSuite","L13488","L103","C:\Users\Sokaina\Downloads\Versiones-Junit5\junit5-r5.0.2\platform-tests\src\test\java\org\junit\platform\JUnitPlatformTestSuite.java","34","1","39","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0.714286","15","15","1","0","0.714286","15","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
